dep,datetime,n_cum_dose1,n_cum_dose2,couv_dose1,couv_dose2
54,2021-01-14,10884,42,1.5,0.0
19,2021-01-14,1947,6,0.8,0.0
57,2021-01-14,4340,21,0.4,0.0
56,2021-01-14,2932,3,0.4,0.0
50,2021-01-14,3877,12,0.8,0.0
10,2021-01-14,1358,7,0.4,0.0
12,2021-01-14,1630,13,0.6,0.0
81,2021-01-14,2155,9,0.6,0.0
74,2021-01-14,2384,8,0.3,0.0
42,2021-01-14,2844,9,0.4,0.0
80,2021-01-14,2448,11,0.4,0.0
73,2021-01-14,1394,4,0.3,0.0
07,2021-01-14,1482,4,0.5,0.0
78,2021-01-14,4982,37,0.3,0.0
76,2021-01-14,11038,46,0.9,0.0
91,2021-01-14,4192,39,0.3,0.0
40,2021-01-14,2299,15,0.6,0.0
32,2021-01-14,1048,4,0.6,0.0
2B,2021-01-14,865,3,0.5,0.0
48,2021-01-14,371,2,0.5,0.0
58,2021-01-14,1463,1,0.7,0.0
04,2021-01-14,1044,4,0.6,0.0
31,2021-01-14,6178,28,0.4,0.0
65,2021-01-14,2317,12,1.0,0.0
67,2021-01-14,3435,14,0.3,0.0
53,2021-01-14,1710,9,0.6,0.0
45,2021-01-14,2538,44,0.4,0.0
51,2021-01-14,5720,19,1.0,0.0
87,2021-01-14,3076,13,0.8,0.0
89,2021-01-14,2114,10,0.6,0.0
49,2021-01-14,3369,9,0.4,0.0
09,2021-01-14,1759,11,1.2,0.0
63,2021-01-14,3215,14,0.5,0.0
977,2021-01-14,0,0,0.0,0.0
92,2021-01-14,7238,58,0.4,0.0
36,2021-01-14,1639,5,0.8,0.0
37,2021-01-14,2916,10,0.5,0.0
77,2021-01-14,5557,21,0.4,0.0
08,2021-01-14,1886,10,0.7,0.0
03,2021-01-14,2920,8,0.9,0.0
66,2021-01-14,3765,24,0.8,0.0
34,2021-01-14,6270,24,0.5,0.0
973,2021-01-14,77,1,0.0,0.0
02,2021-01-14,2636,21,0.5,0.0
30,2021-01-14,3879,8,0.5,0.0
18,2021-01-14,1552,5,0.5,0.0
83,2021-01-14,4162,16,0.4,0.0
17,2021-01-14,3595,14,0.6,0.0
27,2021-01-14,4432,29,0.7,0.0
64,2021-01-14,5237,11,0.8,0.0
35,2021-01-14,4942,23,0.5,0.0
15,2021-01-14,923,1,0.6,0.0
90,2021-01-14,1734,5,1.2,0.0
41,2021-01-14,1140,2,0.3,0.0
33,2021-01-14,7831,27,0.5,0.0
2A,2021-01-14,779,2,0.5,0.0
55,2021-01-14,1328,8,0.7,0.0
25,2021-01-14,3476,25,0.6,0.0
62,2021-01-14,5832,25,0.4,0.0
16,2021-01-14,2621,9,0.8,0.0
39,2021-01-14,3111,14,1.2,0.0
28,2021-01-14,1722,11,0.4,0.0
13,2021-01-14,4578,22,0.2,0.0
69,2021-01-14,8690,32,0.5,0.0
85,2021-01-14,3306,11,0.5,0.0
971,2021-01-14,295,2,0.1,0.0
01,2021-01-14,1675,7,0.3,0.0
22,2021-01-14,2677,13,0.4,0.0
27,2021-01-15,5654,32,0.9,0.0
28,2021-01-15,2096,14,0.5,0.0
01,2021-01-15,2073,10,0.3,0.0
10,2021-01-15,1717,10,0.6,0.0
95,2021-01-15,5408,34,0.4,0.0
09,2021-01-15,1982,12,1.3,0.0
78,2021-01-15,5829,47,0.4,0.0
76,2021-01-15,12949,55,1.0,0.0
59,2021-01-15,16095,54,0.6,0.0
51,2021-01-15,6327,22,1.1,0.0
60,2021-01-15,3478,32,0.4,0.0
94,2021-01-15,8849,140,0.6,0.0
42,2021-01-15,3549,13,0.5,0.0
77,2021-01-15,6416,31,0.5,0.0
05,2021-01-15,902,1,0.6,0.0
29,2021-01-15,5662,12,0.6,0.0
15,2021-01-15,1061,1,0.7,0.0
976,2021-01-15,10,0,0.0,0.0
71,2021-01-15,3321,16,0.6,0.0
46,2021-01-15,1370,4,0.8,0.0
83,2021-01-15,4864,17,0.5,0.0
22,2021-01-15,3206,15,0.5,0.0
57,2021-01-15,4976,26,0.5,0.0
89,2021-01-15,2389,12,0.7,0.0
65,2021-01-15,2844,14,1.3,0.0
31,2021-01-15,7225,31,0.5,0.0
54,2021-01-15,13605,55,1.9,0.0
38,2021-01-15,8876,33,0.7,0.0
14,2021-01-15,8800,41,1.3,0.0
49,2021-01-15,4144,10,0.5,0.0
52,2021-01-15,2327,14,1.4,0.0
82,2021-01-15,2057,5,0.8,0.0
972,2021-01-15,671,1,0.2,0.0
23,2021-01-15,1636,14,1.4,0.0
30,2021-01-15,4635,10,0.6,0.0
07,2021-01-15,1670,4,0.5,0.0
90,2021-01-15,2138,13,1.5,0.0
64,2021-01-15,6166,14,0.9,0.0
43,2021-01-15,1542,7,0.7,0.0
03,2021-01-15,3307,10,1.0,0.0
39,2021-01-15,3582,15,1.4,0.0
37,2021-01-15,3544,11,0.6,0.0
13,2021-01-15,6117,29,0.3,0.0
04,2021-01-15,1208,8,0.7,0.0
21,2021-01-15,5612,18,1.1,0.0
86,2021-01-15,3834,3,0.9,0.0
68,2021-01-15,2222,8,0.3,0.0
974,2021-01-15,337,0,0.0,0.0
35,2021-01-15,5671,25,0.5,0.0
17,2021-01-15,4276,15,0.7,0.0
18,2021-01-15,1884,7,0.6,0.0
34,2021-01-15,7740,29,0.7,0.0
47,2021-01-15,2078,6,0.6,0.0
69,2021-01-15,10516,40,0.6,0.0
85,2021-01-15,3745,14,0.5,0.0
56,2021-01-15,3775,8,0.5,0.0
55,2021-01-15,1565,8,0.9,0.0
87,2021-01-15,3609,16,1.0,0.0
67,2021-01-15,4374,20,0.4,0.0
48,2021-01-15,434,2,0.6,0.0
36,2021-01-15,1818,6,0.8,0.0
16,2021-01-15,3125,12,0.9,0.0
19,2021-01-15,2173,6,0.9,0.0
33,2021-01-15,9437,38,0.6,0.0
973,2021-01-15,112,1,0.0,0.0
70,2021-01-15,990,10,0.4,0.0
84,2021-01-15,2957,24,0.5,0.0
06,2021-01-15,11614,46,1.1,0.0
88,2021-01-15,2323,10,0.6,0.0
66,2021-01-15,4353,25,0.9,0.0
32,2021-01-15,1496,6,0.8,0.0
977,2021-01-15,0,0,0.0,0.0
72,2021-01-15,3143,7,0.6,0.0
25,2021-01-15,4262,34,0.8,0.0
79,2021-01-15,2237,15,0.6,0.0
80,2021-01-15,2779,12,0.5,0.0
2B,2021-01-15,1124,3,0.6,0.0
02,2021-01-15,3267,27,0.6,0.0
58,2021-01-15,1604,1,0.8,0.0
53,2021-01-15,2053,13,0.7,0.0
11,2021-01-15,2570,16,0.7,0.0
40,2021-01-15,3110,18,0.8,0.0
41,2021-01-15,1355,3,0.4,0.0
75,2021-01-15,27474,336,1.3,0.0
978,2021-01-15,31,0,0.1,0.0
12,2021-01-15,1997,21,0.7,0.0
50,2021-01-15,4587,14,0.9,0.0
74,2021-01-15,3029,12,0.4,0.0
971,2021-01-15,372,2,0.1,0.0
92,2021-01-15,8221,65,0.5,0.0
93,2021-01-15,4575,44,0.3,0.0
08,2021-01-15,2173,12,0.8,0.0
62,2021-01-15,7131,33,0.5,0.0
26,2021-01-15,2206,4,0.4,0.0
81,2021-01-15,2679,12,0.7,0.0
91,2021-01-15,4761,43,0.4,0.0
2A,2021-01-15,928,2,0.6,0.0
44,2021-01-15,6573,12,0.5,0.0
73,2021-01-15,2011,5,0.5,0.0
63,2021-01-15,3646,17,0.6,0.0
45,2021-01-15,2929,47,0.4,0.0
24,2021-01-15,3111,38,0.8,0.0
61,2021-01-15,3762,19,1.4,0.0
19,2021-01-16,2173,6,0.9,0.0
2A,2021-01-16,1088,3,0.7,0.0
33,2021-01-16,10006,44,0.6,0.0
70,2021-01-16,1055,10,0.5,0.0
16,2021-01-16,3125,12,0.9,0.0
36,2021-01-16,1842,7,0.8,0.0
84,2021-01-16,3124,24,0.6,0.0
25,2021-01-16,4468,34,0.8,0.0
41,2021-01-16,1355,3,0.4,0.0
78,2021-01-16,5861,47,0.4,0.0
67,2021-01-16,4572,23,0.4,0.0
29,2021-01-16,5830,13,0.6,0.0
86,2021-01-16,3836,3,0.9,0.0
68,2021-01-16,2223,8,0.3,0.0
26,2021-01-16,2456,5,0.5,0.0
35,2021-01-16,5860,27,0.5,0.0
17,2021-01-16,4405,17,0.7,0.0
61,2021-01-16,4051,20,1.5,0.0
18,2021-01-16,2172,9,0.7,0.0
34,2021-01-16,8072,36,0.7,0.0
93,2021-01-16,4714,47,0.3,0.0
69,2021-01-16,11446,43,0.6,0.0
85,2021-01-16,4009,16,0.6,0.0
79,2021-01-16,2303,15,0.6,0.0
75,2021-01-16,28616,350,1.3,0.0
87,2021-01-16,3813,17,1.0,0.0
11,2021-01-16,2647,17,0.7,0.0
77,2021-01-16,6584,32,0.5,0.0
92,2021-01-16,8404,66,0.5,0.0
66,2021-01-16,4459,27,0.9,0.0
2B,2021-01-16,1167,3,0.6,0.0
24,2021-01-16,3198,38,0.8,0.0
72,2021-01-16,3237,7,0.6,0.0
82,2021-01-16,2287,8,0.9,0.0
60,2021-01-16,3602,33,0.4,0.0
94,2021-01-16,9046,141,0.6,0.0
23,2021-01-16,1799,15,1.5,0.0
14,2021-01-16,9071,43,1.3,0.0
30,2021-01-16,4948,10,0.7,0.0
91,2021-01-16,5077,50,0.4,0.0
64,2021-01-16,6236,14,0.9,0.0
81,2021-01-16,2751,12,0.7,0.0
73,2021-01-16,2139,5,0.5,0.0
76,2021-01-16,13939,62,1.1,0.0
39,2021-01-16,3723,16,1.4,0.0
13,2021-01-16,6524,31,0.3,0.0
63,2021-01-16,3803,17,0.6,0.0
38,2021-01-16,9183,34,0.7,0.0
31,2021-01-16,7468,32,0.5,0.0
40,2021-01-16,3267,18,0.8,0.0
62,2021-01-16,7439,35,0.5,0.0
21,2021-01-16,5774,18,1.1,0.0
32,2021-01-16,1512,8,0.8,0.0
28,2021-01-16,2302,16,0.5,0.0
27,2021-01-16,5987,33,1.0,0.0
37,2021-01-16,3848,13,0.6,0.0
15,2021-01-16,1151,1,0.8,0.0
80,2021-01-16,2882,13,0.5,0.0
74,2021-01-16,3281,13,0.4,0.0
42,2021-01-16,3847,15,0.5,0.0
71,2021-01-16,3330,16,0.6,0.0
10,2021-01-16,1773,10,0.6,0.0
83,2021-01-16,4905,18,0.5,0.0
22,2021-01-16,3302,15,0.6,0.0
12,2021-01-16,2135,22,0.8,0.0
89,2021-01-16,2479,15,0.7,0.0
65,2021-01-16,3065,16,1.4,0.0
88,2021-01-16,2385,10,0.7,0.0
43,2021-01-16,1574,7,0.7,0.0
90,2021-01-16,2249,15,1.6,0.0
56,2021-01-16,4009,11,0.5,0.0
55,2021-01-16,1627,8,0.9,0.0
49,2021-01-16,4291,10,0.5,0.0
54,2021-01-16,14420,58,2.0,0.0
04,2021-01-16,1314,10,0.8,0.0
976,2021-01-16,11,0,0.0,0.0
95,2021-01-16,5706,36,0.5,0.0
09,2021-01-16,2174,13,1.4,0.0
51,2021-01-16,6504,23,1.2,0.0
44,2021-01-16,6909,14,0.5,0.0
53,2021-01-16,2114,13,0.7,0.0
50,2021-01-16,4802,17,1.0,0.0
59,2021-01-16,16866,55,0.7,0.0
08,2021-01-16,2280,12,0.9,0.0
971,2021-01-16,372,2,0.1,0.0
07,2021-01-16,1687,4,0.5,0.0
972,2021-01-16,722,1,0.2,0.0
978,2021-01-16,31,0,0.1,0.0
01,2021-01-16,2275,10,0.3,0.0
52,2021-01-16,2343,14,1.4,0.0
48,2021-01-16,434,2,0.6,0.0
05,2021-01-16,916,1,0.6,0.0
06,2021-01-16,12606,50,1.2,0.0
973,2021-01-16,130,2,0.0,0.0
46,2021-01-16,1388,4,0.8,0.0
02,2021-01-16,3600,31,0.7,0.0
45,2021-01-16,2968,48,0.4,0.0
57,2021-01-16,5428,27,0.5,0.0
58,2021-01-16,1614,2,0.8,0.0
974,2021-01-16,364,0,0.0,0.0
03,2021-01-16,3585,10,1.1,0.0
47,2021-01-16,2254,9,0.7,0.0
977,2021-01-16,0,0,0.0,0.0
59,2021-01-17,17426,56,0.7,0.0
93,2021-01-17,4720,48,0.3,0.0
79,2021-01-17,2303,15,0.6,0.0
70,2021-01-17,1055,10,0.5,0.0
89,2021-01-17,2479,15,0.7,0.0
19,2021-01-17,2174,6,0.9,0.0
57,2021-01-17,5921,28,0.6,0.0
61,2021-01-17,4910,26,1.8,0.0
15,2021-01-17,1151,1,0.8,0.0
46,2021-01-17,1388,4,0.8,0.0
33,2021-01-17,10412,47,0.6,0.0
44,2021-01-17,7237,15,0.5,0.0
85,2021-01-17,4046,16,0.6,0.0
55,2021-01-17,1628,8,0.9,0.0
27,2021-01-17,6192,33,1.0,0.0
974,2021-01-17,364,0,0.0,0.0
18,2021-01-17,2173,9,0.7,0.0
78,2021-01-17,5861,47,0.4,0.0
94,2021-01-17,9144,141,0.7,0.0
16,2021-01-17,3125,12,0.9,0.0
973,2021-01-17,130,2,0.0,0.0
06,2021-01-17,12849,50,1.2,0.0
76,2021-01-17,16837,81,1.4,0.0
48,2021-01-17,434,2,0.6,0.0
51,2021-01-17,6606,23,1.2,0.0
88,2021-01-17,2386,10,0.7,0.0
52,2021-01-17,2343,14,1.4,0.0
34,2021-01-17,8305,37,0.7,0.0
69,2021-01-17,11706,45,0.6,0.0
29,2021-01-17,5942,14,0.7,0.0
66,2021-01-17,4505,28,0.9,0.0
37,2021-01-17,4110,14,0.7,0.0
26,2021-01-17,2456,5,0.5,0.0
42,2021-01-17,4066,15,0.5,0.0
10,2021-01-17,1773,10,0.6,0.0
75,2021-01-17,29174,364,1.4,0.0
21,2021-01-17,5779,18,1.1,0.0
02,2021-01-17,3662,31,0.7,0.0
64,2021-01-17,6241,14,0.9,0.0
39,2021-01-17,3723,17,1.4,0.0
2B,2021-01-17,1175,3,0.6,0.0
31,2021-01-17,7644,32,0.5,0.0
54,2021-01-17,14629,58,2.0,0.0
12,2021-01-17,2135,22,0.8,0.0
49,2021-01-17,4402,12,0.5,0.0
72,2021-01-17,3237,7,0.6,0.0
24,2021-01-17,3200,39,0.8,0.0
81,2021-01-17,2751,12,0.7,0.0
92,2021-01-17,8432,66,0.5,0.0
13,2021-01-17,6568,31,0.3,0.0
82,2021-01-17,2376,8,0.9,0.0
23,2021-01-17,1799,15,1.5,0.0
73,2021-01-17,2139,5,0.5,0.0
91,2021-01-17,5194,51,0.4,0.0
40,2021-01-17,3268,19,0.8,0.0
977,2021-01-17,0,0,0.0,0.0
30,2021-01-17,4951,10,0.7,0.0
58,2021-01-17,1614,2,0.8,0.0
45,2021-01-17,2992,48,0.4,0.0
63,2021-01-17,3936,17,0.6,0.0
56,2021-01-17,4036,11,0.5,0.0
978,2021-01-17,31,0,0.1,0.0
22,2021-01-17,3303,15,0.6,0.0
53,2021-01-17,2139,13,0.7,0.0
2A,2021-01-17,1173,4,0.7,0.0
11,2021-01-17,2694,18,0.7,0.0
65,2021-01-17,3066,16,1.4,0.0
84,2021-01-17,3153,25,0.6,0.0
05,2021-01-17,916,1,0.6,0.0
38,2021-01-17,9186,34,0.7,0.0
25,2021-01-17,4580,34,0.8,0.0
80,2021-01-17,2984,14,0.5,0.0
32,2021-01-17,1513,8,0.8,0.0
04,2021-01-17,1328,10,0.8,0.0
83,2021-01-17,4906,18,0.5,0.0
976,2021-01-17,11,0,0.0,0.0
41,2021-01-17,1355,3,0.4,0.0
14,2021-01-17,9216,50,1.3,0.0
08,2021-01-17,2282,12,0.9,0.0
971,2021-01-17,372,2,0.1,0.0
62,2021-01-17,7546,35,0.5,0.0
972,2021-01-17,722,1,0.2,0.0
07,2021-01-17,1689,4,0.5,0.0
90,2021-01-17,2250,15,1.6,0.0
74,2021-01-17,3414,14,0.4,0.0
50,2021-01-17,4803,17,1.0,0.0
71,2021-01-17,3330,16,0.6,0.0
86,2021-01-17,3836,3,0.9,0.0
03,2021-01-17,3627,10,1.1,0.0
47,2021-01-17,2254,9,0.7,0.0
87,2021-01-17,3814,17,1.0,0.0
01,2021-01-17,2403,10,0.4,0.0
68,2021-01-17,2223,8,0.3,0.0
28,2021-01-17,2323,16,0.5,0.0
17,2021-01-17,4424,17,0.7,0.0
60,2021-01-17,3634,33,0.4,0.0
35,2021-01-17,5904,27,0.5,0.0
77,2021-01-17,6716,34,0.5,0.0
43,2021-01-17,1574,7,0.7,0.0
95,2021-01-17,5930,37,0.5,0.0
36,2021-01-17,1861,8,0.9,0.0
67,2021-01-17,4673,23,0.4,0.0
09,2021-01-17,2297,13,1.5,0.0
08,2021-01-18,2653,14,1.0,0.0
44,2021-01-18,8093,18,0.6,0.0
67,2021-01-18,5572,26,0.5,0.0
82,2021-01-18,2808,8,1.1,0.0
07,2021-01-18,2053,8,0.6,0.0
76,2021-01-18,21237,97,1.7,0.0
15,2021-01-18,1555,3,1.1,0.0
16,2021-01-18,3557,15,1.0,0.0
14,2021-01-18,10301,55,1.5,0.0
33,2021-01-18,11635,56,0.7,0.0
28,2021-01-18,2695,18,0.6,0.0
24,2021-01-18,3500,39,0.9,0.0
77,2021-01-18,7910,38,0.6,0.0
81,2021-01-18,3332,14,0.9,0.0
19,2021-01-18,2425,8,1.0,0.0
62,2021-01-18,9212,44,0.6,0.0
51,2021-01-18,7452,26,1.3,0.0
61,2021-01-18,6823,28,2.5,0.0
06,2021-01-18,15349,57,1.4,0.0
68,2021-01-18,2602,13,0.3,0.0
971,2021-01-18,453,3,0.1,0.0
973,2021-01-18,193,2,0.1,0.0
09,2021-01-18,2562,14,1.7,0.0
972,2021-01-18,880,1,0.2,0.0
13,2021-01-18,8951,40,0.4,0.0
72,2021-01-18,3531,7,0.6,0.0
59,2021-01-18,20937,69,0.8,0.0
66,2021-01-18,5160,31,1.1,0.0
2B,2021-01-18,1446,3,0.8,0.0
64,2021-01-18,7183,19,1.1,0.0
92,2021-01-18,9981,86,0.6,0.0
39,2021-01-18,4647,24,1.8,0.0
85,2021-01-18,5045,17,0.7,0.0
29,2021-01-18,6784,17,0.7,0.0
26,2021-01-18,3093,6,0.6,0.0
37,2021-01-18,4843,23,0.8,0.0
95,2021-01-18,7268,42,0.6,0.0
34,2021-01-18,9431,40,0.8,0.0
22,2021-01-18,3614,16,0.6,0.0
31,2021-01-18,9259,37,0.7,0.0
83,2021-01-18,6130,22,0.6,0.0
90,2021-01-18,2615,17,1.9,0.0
53,2021-01-18,2503,13,0.8,0.0
12,2021-01-18,2588,22,0.9,0.0
47,2021-01-18,2740,10,0.8,0.0
50,2021-01-18,5423,18,1.1,0.0
52,2021-01-18,2770,14,1.6,0.0
42,2021-01-18,5034,16,0.7,0.0
55,2021-01-18,2041,9,1.1,0.0
01,2021-01-18,2782,11,0.4,0.0
35,2021-01-18,7126,27,0.7,0.0
88,2021-01-18,2847,10,0.8,0.0
48,2021-01-18,551,2,0.7,0.0
49,2021-01-18,5093,12,0.6,0.0
74,2021-01-18,3938,14,0.5,0.0
10,2021-01-18,2475,10,0.8,0.0
94,2021-01-18,10642,167,0.8,0.0
54,2021-01-18,16186,63,2.2,0.0
79,2021-01-18,2780,17,0.7,0.0
69,2021-01-18,13400,63,0.7,0.0
23,2021-01-18,2141,18,1.8,0.0
87,2021-01-18,4460,22,1.2,0.0
18,2021-01-18,2464,9,0.8,0.0
17,2021-01-18,5311,19,0.8,0.0
04,2021-01-18,1564,19,0.9,0.0
977,2021-01-18,1,0,0.0,0.0
58,2021-01-18,2027,3,1.0,0.0
32,2021-01-18,1858,9,1.0,0.0
21,2021-01-18,7097,22,1.3,0.0
974,2021-01-18,413,1,0.0,0.0
978,2021-01-18,31,0,0.1,0.0
36,2021-01-18,2474,11,1.1,0.0
70,2021-01-18,1452,10,0.6,0.0
27,2021-01-18,6991,35,1.2,0.0
86,2021-01-18,4400,3,1.0,0.0
38,2021-01-18,10364,37,0.8,0.0
80,2021-01-18,3396,16,0.6,0.0
30,2021-01-18,5895,15,0.8,0.0
93,2021-01-18,5919,58,0.4,0.0
25,2021-01-18,5877,40,1.1,0.0
60,2021-01-18,4494,40,0.5,0.0
05,2021-01-18,1142,2,0.8,0.0
03,2021-01-18,4505,10,1.4,0.0
75,2021-01-18,32457,434,1.5,0.0
40,2021-01-18,3670,19,0.9,0.0
78,2021-01-18,7243,68,0.5,0.0
976,2021-01-18,12,0,0.0,0.0
63,2021-01-18,4568,19,0.7,0.0
91,2021-01-18,6186,54,0.5,0.0
02,2021-01-18,4473,39,0.9,0.0
46,2021-01-18,1664,6,1.0,0.0
71,2021-01-18,4424,23,0.8,0.0
73,2021-01-18,2763,5,0.6,0.0
43,2021-01-18,2335,12,1.0,0.0
56,2021-01-18,5041,12,0.7,0.0
65,2021-01-18,3620,20,1.6,0.0
11,2021-01-18,3082,18,0.8,0.0
57,2021-01-18,8636,48,0.8,0.0
89,2021-01-18,2982,16,0.9,0.0
41,2021-01-18,1752,5,0.5,0.0
2A,2021-01-18,1374,6,0.8,0.0
84,2021-01-18,3849,27,0.7,0.0
45,2021-01-18,3807,49,0.6,0.0
64,2021-01-19,8631,21,1.3,0.0
87,2021-01-19,5116,23,1.4,0.0
69,2021-01-19,16912,99,0.9,0.0
38,2021-01-19,12605,43,1.0,0.0
2A,2021-01-19,1862,7,1.1,0.0
21,2021-01-19,8468,24,1.6,0.0
02,2021-01-19,5415,44,1.0,0.0
11,2021-01-19,3620,22,1.0,0.0
53,2021-01-19,3097,13,1.0,0.0
92,2021-01-19,11544,106,0.7,0.0
85,2021-01-19,6474,27,0.9,0.0
22,2021-01-19,4301,17,0.7,0.0
84,2021-01-19,4729,29,0.8,0.0
37,2021-01-19,6086,33,1.0,0.0
26,2021-01-19,3878,9,0.7,0.0
04,2021-01-19,2032,22,1.2,0.0
50,2021-01-19,6324,21,1.3,0.0
978,2021-01-19,43,0,0.1,0.0
42,2021-01-19,6363,24,0.8,0.0
70,2021-01-19,1955,12,0.8,0.0
83,2021-01-19,8149,28,0.8,0.0
57,2021-01-19,11203,68,1.1,0.0
61,2021-01-19,8146,31,2.9,0.0
971,2021-01-19,598,3,0.2,0.0
43,2021-01-19,3111,17,1.4,0.0
67,2021-01-19,6996,31,0.6,0.0
08,2021-01-19,3526,15,1.3,0.0
89,2021-01-19,3823,19,1.2,0.0
33,2021-01-19,14563,60,0.9,0.0
972,2021-01-19,1048,2,0.3,0.0
74,2021-01-19,4746,16,0.6,0.0
15,2021-01-19,2105,3,1.5,0.0
71,2021-01-19,6120,30,1.1,0.0
41,2021-01-19,2609,7,0.8,0.0
14,2021-01-19,11455,57,1.7,0.0
46,2021-01-19,2054,6,1.2,0.0
75,2021-01-19,36324,481,1.7,0.0
62,2021-01-19,11315,48,0.8,0.0
976,2021-01-19,12,0,0.0,0.0
55,2021-01-19,2393,12,1.3,0.0
25,2021-01-19,7289,45,1.4,0.0
48,2021-01-19,896,4,1.2,0.0
47,2021-01-19,3209,12,1.0,0.0
80,2021-01-19,4358,31,0.8,0.0
79,2021-01-19,4141,18,1.1,0.0
19,2021-01-19,2944,8,1.2,0.0
90,2021-01-19,3077,21,2.2,0.0
35,2021-01-19,12533,40,1.2,0.0
32,2021-01-19,2276,9,1.2,0.0
44,2021-01-19,10715,23,0.7,0.0
07,2021-01-19,2884,10,0.9,0.0
17,2021-01-19,7221,22,1.1,0.0
28,2021-01-19,3198,22,0.7,0.0
59,2021-01-19,25695,76,1.0,0.0
93,2021-01-19,7533,74,0.5,0.0
09,2021-01-19,2818,15,1.8,0.0
65,2021-01-19,4190,22,1.8,0.0
95,2021-01-19,8844,47,0.7,0.0
30,2021-01-19,7630,21,1.0,0.0
12,2021-01-19,3194,25,1.1,0.0
27,2021-01-19,7764,38,1.3,0.0
36,2021-01-19,3648,12,1.7,0.0
974,2021-01-19,807,1,0.1,0.0
01,2021-01-19,3823,12,0.6,0.0
77,2021-01-19,9632,50,0.7,0.0
977,2021-01-19,1,0,0.0,0.0
88,2021-01-19,3298,10,0.9,0.0
49,2021-01-19,6297,13,0.8,0.0
78,2021-01-19,9084,95,0.6,0.0
40,2021-01-19,4875,22,1.2,0.0
10,2021-01-19,3866,12,1.2,0.0
52,2021-01-19,3210,14,1.9,0.0
72,2021-01-19,4308,11,0.8,0.0
18,2021-01-19,3838,11,1.3,0.0
91,2021-01-19,8058,66,0.6,0.0
73,2021-01-19,4004,7,0.9,0.0
76,2021-01-19,24253,105,1.9,0.0
24,2021-01-19,3968,40,1.0,0.0
81,2021-01-19,3994,18,1.0,0.0
23,2021-01-19,2639,20,2.3,0.0
94,2021-01-19,12594,194,0.9,0.0
82,2021-01-19,3290,9,1.3,0.0
06,2021-01-19,18126,69,1.7,0.0
68,2021-01-19,3161,18,0.4,0.0
16,2021-01-19,4390,17,1.3,0.0
973,2021-01-19,343,3,0.1,0.0
66,2021-01-19,5877,34,1.2,0.0
51,2021-01-19,8451,28,1.5,0.0
54,2021-01-19,17892,63,2.4,0.0
13,2021-01-19,16361,78,0.8,0.0
29,2021-01-19,8097,18,0.9,0.0
86,2021-01-19,6315,4,1.4,0.0
58,2021-01-19,3014,5,1.5,0.0
34,2021-01-19,11041,48,0.9,0.0
2B,2021-01-19,1948,3,1.1,0.0
60,2021-01-19,5697,51,0.7,0.0
39,2021-01-19,5828,30,2.3,0.0
03,2021-01-19,5655,12,1.7,0.0
63,2021-01-19,5434,20,0.8,0.0
05,2021-01-19,1370,2,1.0,0.0
56,2021-01-19,5907,12,0.8,0.0
31,2021-01-19,12195,47,0.9,0.0
45,2021-01-19,5004,54,0.7,0.0
02,2021-01-20,6845,49,1.3,0.0
2A,2021-01-20,2218,7,1.4,0.0
71,2021-01-20,7637,36,1.4,0.0
23,2021-01-20,3001,21,2.6,0.0
60,2021-01-20,7414,62,0.9,0.0
41,2021-01-20,3668,10,1.1,0.0
73,2021-01-20,4955,9,1.1,0.0
14,2021-01-20,13443,59,1.9,0.0
03,2021-01-20,6945,15,2.1,0.0
46,2021-01-20,2991,8,1.7,0.0
45,2021-01-20,7123,66,1.0,0.0
84,2021-01-20,5748,32,1.0,0.0
74,2021-01-20,6023,20,0.7,0.0
11,2021-01-20,4313,29,1.2,0.0
82,2021-01-20,3953,11,1.5,0.0
16,2021-01-20,5575,19,1.6,0.0
15,2021-01-20,2734,4,1.9,0.0
36,2021-01-20,4750,14,2.2,0.0
63,2021-01-20,6503,22,1.0,0.0
77,2021-01-20,12172,57,0.9,0.0
79,2021-01-20,5818,19,1.6,0.0
94,2021-01-20,14778,218,1.1,0.0
56,2021-01-20,6791,13,0.9,0.0
18,2021-01-20,5077,13,1.7,0.0
93,2021-01-20,9090,92,0.5,0.0
75,2021-01-20,40751,538,1.9,0.0
05,2021-01-20,1583,2,1.1,0.0
27,2021-01-20,8635,39,1.4,0.0
80,2021-01-20,5444,41,1.0,0.0
32,2021-01-20,2634,9,1.4,0.0
70,2021-01-20,2449,14,1.1,0.0
25,2021-01-20,8711,49,1.6,0.0
38,2021-01-20,14492,47,1.1,0.0
58,2021-01-20,4220,7,2.1,0.0
21,2021-01-20,9765,69,1.8,0.0
91,2021-01-20,10436,83,0.8,0.0
17,2021-01-20,9615,24,1.5,0.0
977,2021-01-20,1,0,0.0,0.0
30,2021-01-20,8934,23,1.2,0.0
89,2021-01-20,4583,19,1.4,0.0
78,2021-01-20,10743,110,0.7,0.0
86,2021-01-20,7778,14,1.8,0.0
67,2021-01-20,8850,43,0.8,0.0
04,2021-01-20,2606,31,1.6,0.0
43,2021-01-20,3630,19,1.6,0.0
976,2021-01-20,12,0,0.0,0.0
57,2021-01-20,13966,90,1.3,0.0
40,2021-01-20,5754,24,1.4,0.0
978,2021-01-20,56,0,0.2,0.0
974,2021-01-20,1289,2,0.1,0.0
69,2021-01-20,21368,128,1.1,0.0
13,2021-01-20,21924,95,1.1,0.0
50,2021-01-20,7289,21,1.5,0.0
